PT4-M_a	PT1-M_a	PT3-M_a	PT1-U_a	PT2-U_a	PT2-M_a	PT5-M_a	PT4-M	PT1-M	PT3-M	PT1-U	PT2-U	PT2-M	PT5-M	TCp2-M	TCw1-E	TCp1-M	TCw4-E	TCw3-E	TCw2-E	Voltage	Motor1	Motor2	Motor3	Motor4	Statestring
206	198	198	267	200	198	197	12	1	0	445	5	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	701527
206	198	198	267	200	198	197	12	1	0	445	5	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	701527
206	198	198	267	200	198	197	12	1	0	445	5	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	701527
207	199	197	267	200	198	197	12	1	0	445	5	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	702329
206	199	197	267	200	199	197	12	1	0	445	5	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	702568
206	199	197	267	200	199	197	12	1	0	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	702568
206	199	197	267	200	199	197	12	2	0	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	702568
207	199	197	267	200	199	197	12	2	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	703370
207	198	197	267	200	200	197	12	2	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	703609
207	198	197	267	200	200	197	13	2	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	703609
207	198	197	267	200	200	197	13	2	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	703609
207	198	198	267	200	200	197	13	2	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	704407
207	198	198	267	200	200	197	13	2	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	704407
207	198	198	267	200	200	197	13	2	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	704407
207	198	197	267	200	199	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	705210
207	198	197	267	200	199	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	705449
207	198	197	267	200	199	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	705449
207	198	197	267	200	199	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	705449
207	197	197	267	200	198	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	706251
207	197	197	267	200	198	197	13	1	0	445	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	706251
207	197	197	267	200	198	197	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	706251
206	199	197	267	200	198	198	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	707048
206	200	198	267	200	198	197	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	707293
206	200	198	267	200	198	197	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	707293
206	200	198	267	200	198	197	13	2	0	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	707293
206	199	198	267	200	199	197	13	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	708090
206	199	198	267	200	199	197	13	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	708090
206	199	198	267	200	199	197	12	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	708090
207	198	198	267	200	199	197	12	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	708893
206	198	197	267	200	200	196	12	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	709133
206	198	197	267	200	200	196	12	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	709133
206	198	197	267	200	200	196	12	2	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	709133
207	198	198	267	199	199	197	12	2	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	709936
207	198	198	267	199	199	197	12	2	1	445	5	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	709936
207	198	198	267	199	199	197	13	1	1	445	5	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	709936
206	198	197	267	199	199	197	13	1	1	445	5	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	710737
207	198	197	267	200	198	197	13	1	1	445	5	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	710977
207	198	197	267	200	198	197	13	1	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	710977
207	198	197	267	200	198	197	13	1	0	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	710977
206	199	198	267	199	199	197	13	1	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	711780
207	198	198	267	200	199	197	13	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712018
207	198	198	267	200	199	197	13	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712018
207	198	198	267	200	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712018
206	198	198	267	199	200	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712816
206	198	198	267	199	200	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712816
206	198	198	267	199	200	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	712816
207	198	197	268	200	198	197	13	1	1	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	713618
207	197	197	267	200	199	197	13	1	1	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	713858
207	197	197	267	200	199	197	13	1	1	446	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	713858
207	197	197	267	200	199	197	13	1	1	446	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	713858
207	198	197	267	201	199	197	13	1	1	446	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	714659
207	198	197	267	201	199	197	13	1	1	446	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	714659
207	198	197	267	201	199	197	13	1	0	446	5	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	714659
207	198	197	267	200	198	197	13	1	0	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	715457
207	197	198	267	199	199	197	13	1	0	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	715702
207	197	198	267	199	199	197	13	0	0	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	715702
207	197	198	267	199	199	197	13	0	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	715702
206	199	198	267	200	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	716498
206	199	198	267	200	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	716498
206	199	198	267	200	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	716498
205	199	197	267	200	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	717302
205	198	198	267	199	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	717541
205	198	198	267	199	199	197	12	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	717541
205	198	198	267	199	199	197	12	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	717541
207	198	197	267	200	199	197	12	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	718343
207	198	197	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	718343
207	198	197	267	200	199	197	12	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	718343
206	199	198	267	200	197	197	12	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	719147
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	719385
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	719385
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	719385
206	198	197	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	720187
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	720427
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	720427
206	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	720427
207	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	721223
207	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	721223
207	198	198	267	200	199	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	721223
206	198	197	267	200	198	197	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	722026
206	198	197	267	200	198	198	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	722265
206	198	197	267	200	198	198	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	722265
206	198	197	267	200	198	198	12	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	722265
207	198	197	267	199	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	723059
206	198	197	267	199	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	723299
206	198	197	267	199	199	197	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	723299
206	198	197	267	199	199	197	12	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	723299
207	196	198	267	200	198	197	12	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	724097
207	196	198	267	200	198	197	12	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	724097
207	196	198	267	200	198	197	13	0	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	724097
207	199	198	268	199	200	197	13	0	1	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	724899
207	198	198	267	200	199	197	13	0	1	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	725139
207	198	198	267	200	199	197	13	0	1	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	725139
207	198	198	267	200	199	197	13	0	1	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	725139
207	199	198	267	200	198	196	13	1	1	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	725941
207	199	198	267	200	198	196	13	1	1	446	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	725941
207	199	198	267	200	198	196	13	1	1	446	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	725941
207	198	197	267	199	199	197	13	1	1	446	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	726738
207	199	197	267	200	199	196	13	1	1	446	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	726983
207	199	197	267	200	199	196	13	2	1	446	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	726983
207	199	197	267	200	199	196	13	2	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	726983
206	197	197	267	199	199	196	13	2	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	727780
206	197	197	267	199	199	196	13	2	1	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	727780
206	197	197	267	199	199	196	13	1	0	445	5	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	727780
206	199	198	267	199	200	197	13	1	0	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	728582
206	199	198	267	199	200	197	13	1	0	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	728582
206	199	198	267	199	200	197	13	1	0	445	4	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	728582
206	199	198	267	199	200	197	12	2	1	445	4	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	728582
206	199	197	267	200	198	197	12	2	1	445	4	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	729633
206	199	197	267	200	198	197	12	2	1	445	4	2	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	729633
206	199	197	267	200	198	197	12	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	729633
207	198	197	267	200	199	196	12	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	730436
206	199	197	267	199	199	197	12	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	730676
206	199	197	267	199	199	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	730676
206	199	197	267	199	199	197	12	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	730676
207	197	197	267	199	199	197	12	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	731473
207	197	197	267	199	199	197	12	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	731473
207	197	197	267	199	199	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	731473
207	200	197	267	199	199	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	732276
206	198	197	267	199	198	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	732516
206	198	197	267	199	198	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	732516
206	198	197	267	199	198	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	732516
207	198	198	267	199	198	196	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	733318
207	198	198	267	199	198	196	13	1	0	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	733318
207	198	198	267	199	198	196	13	1	0	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	733318
207	198	197	267	200	198	197	13	1	0	445	4	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	734116
206	201	198	267	199	199	197	13	2	1	445	4	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	734360
206	201	198	267	199	199	197	13	2	1	445	4	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	734360
206	201	198	267	199	199	197	13	2	1	445	4	0	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	734360
206	198	198	267	199	199	197	13	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	735157
206	198	198	267	199	199	197	13	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	735157
206	198	198	267	199	199	197	13	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	735157
207	200	197	267	200	199	197	13	2	1	445	4	1	-3	82	82	82	82	82	82	15	1000	1000	1000	1000	735960
206	198	198	267	200	198	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	736199
206	198	198	267	200	198	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	736199
206	198	198	267	200	198	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	736199
206	199	197	267	199	199	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	737001
206	199	197	267	199	199	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	737001
206	199	197	267	199	199	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	737001
207	198	197	267	199	198	196	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	737805
207	199	197	267	199	199	197	12	2	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	738043
207	199	197	267	199	199	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	738043
207	199	197	267	199	199	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	738043
207	197	198	266	200	199	197	13	2	0	444	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	738846
207	197	197	268	199	199	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739085
207	197	197	268	199	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739085
207	197	197	268	199	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739085
207	198	197	267	200	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739883
207	198	197	267	200	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739883
207	198	197	267	200	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	739883
206	198	197	267	200	199	199	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	740684
208	198	197	267	199	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	740924
208	198	197	267	199	199	197	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	740924
208	198	197	267	199	199	197	14	1	0	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	740924
206	198	198	267	200	199	198	13	1	0	446	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	741727
206	198	198	267	200	199	198	13	1	0	446	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	741727
206	198	198	267	200	199	198	13	1	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	741727
206	199	198	267	199	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	742524
207	199	197	267	200	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	742768
207	199	197	267	200	199	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	742768
207	199	197	267	200	199	197	13	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	742768
207	198	197	267	199	198	197	13	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	743565
207	198	197	267	199	198	197	13	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	743565
207	198	197	267	199	198	197	13	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	743565
207	198	198	267	200	199	196	13	2	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	744368
178	163	168	232	166	163	161	9	-3	-3	423	0	-4	-7	82	82	82	82	82	82	15	1000	1000	1000	1000	744607
178	163	168	232	166	163	161	6	-7	-7	401	-4	-8	-12	82	82	82	82	82	82	15	1000	1000	1000	1000	744607
178	163	168	232	166	163	161	2	-12	-11	378	-8	-13	-16	82	82	82	82	82	82	14	1000	1000	1000	1000	744607
207	198	198	267	201	199	197	2	-12	-11	378	-8	-13	-16	82	82	82	82	82	82	14	1000	1000	1000	1000	745410
207	198	198	267	201	199	197	2	-12	-11	378	-8	-13	-16	82	82	82	82	82	82	14	1000	1000	1000	1000	745410
207	198	198	267	201	199	197	2	-12	-10	378	-8	-13	-16	82	82	82	82	82	82	15	1000	1000	1000	1000	745410
207	198	198	267	199	199	197	2	-12	-10	378	-8	-13	-16	82	82	82	82	82	82	15	1000	1000	1000	1000	746213
206	198	198	267	200	199	197	2	-12	-10	378	-8	-12	-16	82	82	82	82	82	82	15	1000	1000	1000	1000	746452
206	198	198	267	200	199	197	2	-12	-10	378	-8	-12	-16	82	82	82	82	82	82	15	1000	1000	1000	1000	746452
206	198	198	267	200	199	197	2	-12	-10	378	-8	-12	-16	82	82	82	82	82	82	15	1000	1000	1000	1000	746452
207	199	197	267	199	199	197	6	-8	-6	401	-3	-8	-11	82	82	82	82	82	82	15	1000	1000	1000	1000	747254
207	197	197	267	199	198	197	9	-3	-3	423	1	-3	-7	82	82	82	82	82	82	15	1000	1000	1000	1000	747494
207	197	197	267	199	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	747494
207	197	197	267	199	198	197	13	1	1	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	747494
207	198	197	267	199	198	197	13	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	748291
207	198	197	267	199	198	197	13	1	1	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	748291
207	198	197	267	199	198	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	748291
207	198	198	267	200	199	197	13	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	749094
207	198	198	267	199	198	197	13	1	0	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	749334
207	198	198	267	199	198	197	13	1	0	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	749334
207	198	198	267	199	198	197	13	1	1	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	749334
206	196	198	268	199	199	197	13	1	1	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	750135
206	196	198	268	199	199	197	13	0	1	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	750135
206	196	198	268	199	199	197	13	0	1	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	750135
206	196	198	268	199	199	197	13	0	1	448	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	750135
207	199	197	267	199	200	197	13	0	1	448	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	0	1	448	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	0	1	448	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	1	1	448	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	1	1	448	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	1	1	448	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	197	267	199	200	197	13	1	0	447	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	751182
207	199	198	267	200	198	197	13	2	0	446	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753042
207	199	198	267	200	198	197	13	2	0	446	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753042
207	199	198	267	200	198	197	13	2	0	445	4	2	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753042
207	198	197	267	200	197	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753845
207	198	197	267	200	197	197	13	2	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753845
207	198	197	267	200	197	197	13	2	0	445	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	753845
206	200	198	267	200	198	197	13	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	754643
207	197	198	267	199	199	197	13	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	754883
207	197	198	267	199	199	197	13	2	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	754883
207	197	198	267	199	199	197	13	1	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	754883
206	198	200	267	200	197	196	13	1	1	445	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	755685
206	198	198	268	199	199	197	13	1	1	446	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	755924
206	198	198	268	199	199	197	13	1	1	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	755924
206	198	198	268	199	199	197	13	1	1	447	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	755924
207	198	197	267	199	198	197	13	1	1	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	756725
207	198	197	267	199	198	197	13	1	1	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	756725
207	198	197	267	199	198	197	13	1	1	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	756725
207	198	197	267	199	198	197	13	1	1	447	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	756725
205	199	197	267	199	198	197	13	1	1	447	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	757773
205	199	197	267	199	198	197	12	1	1	447	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	757773
205	199	197	267	199	198	197	12	1	0	447	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	757773
206	198	197	267	199	199	198	12	1	0	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	758576
206	198	197	267	199	199	198	12	1	0	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	758576
206	198	197	267	199	199	198	12	1	0	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	758576
206	198	197	267	199	199	198	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	758576
206	197	197	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	759621
206	197	197	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	759621
206	197	197	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	759621
206	198	198	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	760419
206	198	198	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	760419
206	198	198	267	199	198	197	12	1	0	445	4	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	760419
206	197	197	267	199	198	197	12	1	0	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	761212
207	198	198	267	200	198	197	12	1	1	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	761457
207	198	198	267	200	198	197	12	1	1	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	761457
207	198	198	267	200	198	197	12	1	1	445	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	761457
206	199	198	268	200	198	197	12	1	1	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	762250
206	199	198	268	200	198	197	12	1	1	446	4	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	762250
206	199	198	268	200	198	197	12	1	1	447	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	762250
207	198	197	267	199	198	197	13	1	1	447	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	763047
207	198	198	267	200	200	197	13	1	1	447	5	0	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	763287
207	198	198	267	200	200	197	13	1	1	447	5	1	-2	82	82	82	82	82	82	15	1000	1000	1000	1000	763287
